Ticker,Tot_Asset_M,Median_Mkt_Cap_M,Name,Domicile,Fund_Type,NAV,Expense_Ratio,Tot_Ret_1M,Tot_Ret_3M,Tot_Ret_6M,Tot_Ret_1Y,Tot_Ret_3Y,Mean_Ret_5Y_Ann,Sharpe_3Y,Std_Dev_1Y-M,Avg_Price_Cash_Flow,Back_Load,Beta_3Y,Front_Load,Avg_Dvd_Yield,History_Length,Ret_Vs_Idx_3Y,Alpha_3Y,Fund_Age_Months,Log_AUM,Is_Bottom_Quintile,Momentum_1M_3M,Momentum_3M_6M,Momentum_6M_1Y,Return_Rank_1M,Return_Rank_3M,Return_Rank_1Y,Momentum_Consistency,Return_Acceleration,Sharpe_1Y,Risk_Adjusted_Return,Downside_Risk_Proxy,Risk_Adjusted_AUM,Beta_Risk,Concentration_Risk,Risk_Efficiency,Expense_Efficiency,Expense_Rank,Size_Quintile,Is_Large_Fund,Is_Small_Fund,Is_Mature_Fund,Dividend_Rank,High_Dividend,Market_Cap_Rank,Large_Cap_Focus,PCF_Rank,Value_Score,Size_Return_Interaction,Size_Risk_Interaction,Age_Return_Interaction,Age_Risk_Interaction,Expense_Alpha_Interaction,Expense_Beta_Interaction,Risk_Return_Product,Beta_Alpha_Product,Tot_Ret_1Y_Percentile,Tot_Ret_1Y_Quintile_Q1,Tot_Ret_1Y_Quintile_Q2,Tot_Ret_1Y_Quintile_Q3,Tot_Ret_1Y_Quintile_Q4,Tot_Ret_1Y_Quintile_Q5,Sharpe_3Y_Percentile,Sharpe_3Y_Quintile_Q1,Sharpe_3Y_Quintile_Q2,Sharpe_3Y_Quintile_Q3,Sharpe_3Y_Quintile_Q4,Sharpe_3Y_Quintile_Q5,Alpha_3Y_Percentile,Alpha_3Y_Quintile_Q1,Alpha_3Y_Quintile_Q2,Alpha_3Y_Quintile_Q3,Alpha_3Y_Quintile_Q4,Alpha_3Y_Quintile_Q5,Expense_Ratio_Percentile,Expense_Ratio_Quintile_Q1,Expense_Ratio_Quintile_Q2,Expense_Ratio_Quintile_Q3,Expense_Ratio_Quintile_Q4,Expense_Ratio_Quintile_Q5,Tot_Asset_M_Percentile,Tot_Asset_M_Quintile_Q1,Tot_Asset_M_Quintile_Q2,Tot_Asset_M_Quintile_Q3,Tot_Asset_M_Quintile_Q4,Tot_Asset_M_Quintile_Q5,Fund_Age_Months_Percentile,Fund_Age_Months_Quintile_Q1,Fund_Age_Months_Quintile_Q2,Fund_Age_Months_Quintile_Q3,Fund_Age_Months_Quintile_Q4,Fund_Age_Months_Quintile_Q5,Std_Dev_1Y-M_Percentile,Std_Dev_1Y-M_Quintile_Q1,Std_Dev_1Y-M_Quintile_Q2,Std_Dev_1Y-M_Quintile_Q3,Std_Dev_1Y-M_Quintile_Q4,Std_Dev_1Y-M_Quintile_Q5,Performance_Composite,Alpha_Expense_Composite,Tot_Ret_1M_Trend_Strength,Tot_Ret_3M_Trend_Strength,Tot_Ret_6M_Trend_Strength,Tot_Ret_1Y_Trend_Strength,Short_Term_MA,Long_Term_MA,MA_Crossover,High_Vol_Regime,Low_Vol_Regime,Performance_Volatility,Performance_Range,Tot_Ret_1Y_ZScore,Tot_Ret_1Y_Outlier,Alpha_3Y_ZScore,Alpha_3Y_Outlier,Sharpe_3Y_ZScore,Sharpe_3Y_Outlier,Expense_Ratio_ZScore,Expense_Ratio_Outlier,Return_Skewness_Proxy,Return_Kurtosis_Proxy,Bull_Market_Performer,Bear_Market_Performer,High_Beta_Fund,Low_Beta_Fund,Positive_Alpha,Strong_Alpha,Low_Cost_Fund,High_Cost_Fund,Return_Momentum,Volatility_Risk,Return_Consistency,Age_Category
IDBLVRG IN Equity,1698.405,239797.406,LIC MF VALUE FUND-REG GROWTH,India,Open-End Fund,23.414,2.47,-2.933,-0.305,8.416,-9.917,47.816,21.544,0.628,21.528,29.049500000000002,0.0,1.07,0.0,0.727,2556.0,-6.821,-0.179,83.96846254927726,7.437444854331957,0,-2.6279999999999997,-8.721,18.333,0.08423326133909287,0.30885529157667385,0.09935205183585313,0.25,6.093,-0.4606558900037161,-0.4606558900037161,32.292,0.34547774298017375,0.07000000000000006,0.004152868656732955,-0.008314752876107974,-4.01497975708502,0.9719222462203023,1,0,1,1,0.2678185745140389,0,0.05939524838012959,0,0.5010799136069114,0.4989200863930886,-73.75714062041001,160.11331282405837,-832.7152431011826,1807.6730617608407,-0.44213,2.6429000000000005,-213.49317599999998,-0.19153,9.935205183585314,True,False,False,False,False,22.570194384449245,False,True,False,False,False,9.071274298056156,True,False,False,False,False,97.19222462203024,False,False,False,False,True,7.343412526997841,True,False,False,False,False,35.63714902807775,False,True,False,False,False,91.36069114470843,False,False,False,False,True,17.516198704103672,7.1922246220302375,-1,-1,1,-1,-1.619,-0.7504999999999997,0,1,0,7.577531012803576,18.333,-1.1287243296056928,0,-1.0644502776797626,0,-0.4208024957049271,0,1.3593815066221815,0,0.18969067021522046,-1.069528156983032,0,1,1,0,0,0,0,1,-1.619,2.1708177876373904,7.577531012803576,Old
IDDIVRG IN Equity,6398.365,768263.375,LIC MF DIVIDEND YILD FUND-RG,India,Open-End Fund,29.998,2.34,-1.938,-1.128,12.173,-5.412,74.405,22.754,1.101,17.924,29.049500000000002,0.0,1.067,0.0,0.944,1462.0,19.768,0.293,48.02890932982917,8.763797767960064,0,-0.81,-13.301,17.585,0.19222462203023757,0.11879049676025918,0.2505399568034557,0.25,12.491,-0.3019415309082794,-0.3019415309082794,26.886,0.4889420756009062,0.06699999999999995,0.0012999448985856112,0.016346797580703638,-2.312820512820513,0.8984881209503239,2,0,0,0,0.603671706263499,0,0.2408207343412527,0,0.5010799136069114,0.4989200863930886,-47.42967352019986,157.08231119291617,-259.93245729303544,860.870170827858,0.6856199999999999,2.4967799999999998,-97.004688,0.312631,25.05399568034557,False,True,False,False,False,76.02591792656588,False,False,False,True,False,75.377969762419,False,False,False,True,False,89.8488120950324,False,False,False,False,True,21.814254859611232,False,True,False,False,False,11.447084233261338,True,False,False,False,False,71.70626349892008,False,False,False,True,False,55.63714902807776,55.80993520518358,-1,-1,1,-1,-1.533,3.3805,0,1,0,7.726289423131909,17.585,-0.5328076341748154,0,0.5534937105729271,0,0.5714593402974341,0,1.1313727428634368,0,0.9489640072960718,-0.791228449199227,0,1,1,0,1,0,0,1,-1.533,3.31189948263119,7.726289423131909,Mature
IDFCING IN Equity,16758.85,233615.5,BANDHAN INFRASTRUCTURE FD-RG,India,Open-End Fund,49.098,2.09,-2.461,-2.421,15.275,-12.463,101.411,36.859,1.289,24.816,40.007,1.0,0.684,0.0,0.723,5285.0,4.538,0.699,173.62023653088042,9.726681755930116,0,-0.040000000000000036,-17.696,27.738,0.13390928725701945,0.0367170626349892,0.038876889848812095,0.25,17.656,-0.5022163120567376,-0.5022163120567376,37.224,0.3919520370732832,0.31599999999999995,0.004262292985757548,0.028167311400641798,-5.963157894736842,0.7548596112311015,3,0,0,1,0.26241900647948163,0,0.056155507559395246,0,0.7904967602591793,0.20950323974082075,-121.22363472415702,241.37733445516176,-2163.8290078843625,4308.5597897503285,1.4609099999999997,1.42956,-309.28180799999996,0.478116,3.8876889848812093,True,False,False,False,False,90.92872570194385,False,False,False,False,True,96.76025917926566,False,False,False,False,True,75.48596112311014,False,False,False,True,False,41.46868250539957,False,False,True,False,False,50.53995680345572,False,False,True,False,False,97.62419006479482,False,False,False,False,True,56.112311015118784,75.08639308855292,-1,-1,1,-1,-2.441,1.4060000000000006,0,1,0,11.539765032269939,27.738,-1.4655065508192362,0,1.945199768264859,0,0.9658467085182456,0,0.692894351019698,0,0.5560195344966704,-0.9300347720278377,0,1,0,1,1,1,0,1,-2.441,1.9911738746690204,11.539765032269939,Old
IDFCNGR IN Equity,19516.209,5001495.0,BANDHAN BOND FUND-RG,India,Open-End Fund,53.254,0.6,-0.373,-0.562,10.173,-0.654,42.674,19.136,0.603,13.073,23.656,0.0,0.869,0.0,1.234,5538.0,-11.963,-0.095,181.9316688567674,9.879000630040098,1,0.18900000000000006,-10.735,10.827,0.5388768898488121,0.22462203023758098,0.6004319654427646,0.25,10.924,-0.050026772737703666,-0.050026772737703666,19.6095,0.7556796926859405,0.131,0.0001999002497753621,-0.007266885942578683,-1.09,0.07019438444924406,3,0,0,1,0.8660907127429806,1,0.927645788336933,1,0.2775377969762419,0.7224622030237581,-6.460866412046224,129.1481752365142,-118.98331143232589,2378.39270696452,-0.056999999999999995,0.5214,-8.549742,-0.082555,60.043196544276455,False,False,True,False,False,17.60259179265659,True,False,False,False,False,18.250539956803454,True,False,False,False,False,7.019438444924406,True,False,False,False,False,45.14038876889849,False,False,True,False,False,52.48380129589633,False,False,True,False,False,19.222462203023756,True,False,False,False,False,34.57883369330454,40.669546436285096,-1,-1,1,-1,-0.4675,4.7595,0,0,0,5.352611636699728,10.827,0.0965756370482954,0,-0.7765110933297076,0,-0.4732476244576947,0,-1.9204368643689846,0,1.153051190558985,-0.6679506309319865,0,0,0,0,0,0,1,0,-0.4675,19.989296636085626,5.352611636699728,Old
IDFEBRG IN Equity,140621.922,148720.297,BANDHAN SMALL CAP FND-REG GR,India,Open-End Fund,45.723,1.66,-3.191,1.726,16.213,-1.865,114.119,36.711,1.501,21.369,29.049500000000002,1.0,0.902,0.0,0.723,2009.0,33.513,0.613,65.99868593955321,11.853830163701275,0,-4.917,-14.487000000000002,18.078,0.06263498920086392,0.7170626349892009,0.5183585313174947,0.5,9.57,-0.08727596050353316,-0.08727596050353316,32.0535,0.5547208647177718,0.09799999999999998,0.006679121134791765,0.0286864148866646,-1.1234939759036144,0.3304535637149028,5,1,0,1,0.26241900647948163,0,0.01511879049676026,0,0.5010799136069114,0.4989200863930886,-22.107393255302878,253.30449676813254,-123.08754927726675,1410.3259198423125,1.01758,1.49732,-39.853184999999996,0.552926,51.83585313174947,False,False,True,False,False,97.40820734341253,False,False,False,False,True,93.9524838012959,False,False,False,False,True,33.04535637149028,False,True,False,False,False,85.31317494600432,False,False,False,False,True,22.894168466522675,False,True,False,False,False,90.71274298056156,False,False,False,False,True,79.1792656587473,85.85313174946003,-1,1,1,-1,-0.7324999999999999,7.174,0,1,0,8.907080119208539,19.404,-0.06361417830504364,0,1.650404889049327,0,1.410581400341714,0,-0.06128848295153254,0,0.9774844985131218,-0.8211369809138067,0,0,0,0,1,1,0,0,-0.7324999999999999,11.457908847184987,8.907080119208539,Old
IDG28RG IN Equity,44887.531,1390051.0,BANDN CRISL GILT2028 INDX-RG,India,Open-End Fund,13.062,0.45,0.077,0.858,4.216,7.993,24.01,22.754,0.456,1.138,29.049500000000002,0.0,0.929,0.0,0.876,1617.0,-1.153,0.1065,53.120893561103806,10.711915329149527,1,-0.781,-3.358,-3.777,0.7008639308855291,0.5377969762419006,0.9438444924406048,1.0,2.577,7.023725834797892,7.023725834797892,0.9104,9.412930786485255,0.07099999999999995,0.0007188809037195617,0.09358523643598211,17.762222222222224,0.047516198704103674,4,0,0,0,0.5,0,0.5032397408207343,0,0.5010799136069114,0.4989200863930886,85.62033922589217,12.19015964457216,424.5953022339027,60.45157687253612,0.047925,0.41805000000000003,9.096034,0.0989385,94.38444924406048,False,False,False,False,True,8.855291576673865,True,False,False,False,False,50.10799136069114,False,False,True,False,False,4.751619870410368,True,False,False,False,False,63.06695464362851,False,False,False,True,False,16.19870410367171,True,False,False,False,False,4.751619870410368,True,False,False,False,False,43.066954643628506,63.650107991360684,1,1,1,1,0.46749999999999997,6.1045,0,0,1,3.615412101914064,7.916,1.2403917669907585,0,-0.08579983563284962,0,-0.7816249815239675,0,-2.183523899475228,1,0.4702189414151735,-1.3548883884424225,1,0,0,0,1,0,1,0,0.46749999999999997,0.14237457775553608,3.615412101914064,Mature
IDMIDRG IN Equity,3376.922,558933.375,IDBI MIDCAP FUND - RG,India,Open-End Fund,28.571,2.5,-1.969,-0.075,12.02,-5.98,66.887,25.328,0.937,19.756,46.823,1.0,0.995,0.0,0.659,3128.0,-16.39,-0.262,102.75952693823915,8.12471992269507,0,-1.8940000000000001,-12.094999999999999,18.0,0.1879049676025918,0.3390928725701944,0.2159827213822894,0.25,10.200999999999999,-0.3026928528042114,-0.3026928528042114,29.634,0.41125328601855315,0.0050000000000000044,0.001785926763161778,-0.01326179387868911,-2.3920000000000003,0.9859611231101512,1,0,1,1,0.17386609071274298,0,0.1306695464362851,0,0.8639308855291576,0.13606911447084236,-48.58582513771652,160.5119667927638,-614.5019710906702,2030.1172141918526,-0.655,2.4875,-118.14088000000001,-0.26069000000000003,21.598272138228943,False,True,False,False,False,60.15118790496761,False,False,True,False,False,4.859611231101512,True,False,False,False,False,98.59611231101512,False,False,False,False,True,14.686825053995682,True,False,False,False,False,39.740820734341256,False,True,False,False,False,82.07343412526998,False,False,False,False,True,44.730021598272145,3.8228941684665223,-1,-1,1,-1,-1.022,3.0199999999999996,0,1,0,7.748793067310548,18.0,-0.6079420810127152,0,-1.3489616145970789,0,0.22741929567927938,0,1.4119989136434299,0,0.803550739439985,-0.8791007520619276,0,1,1,0,0,0,0,1,-1.022,3.303678929765886,7.748793067310548,Old
IDSCFRG IN Equity,6181.265,91810.406,IDBI SMALL CAP FUND - RG,India,Open-End Fund,29.674,2.38,-3.726,0.092,10.354,-10.646,60.576,32.645,0.863,23.996,29.049500000000002,1.0,0.89,0.0,0.663,2981.0,-24.459,-0.109,97.93035479632063,8.729278222061708,0,-3.818,-10.261999999999999,21.0,0.023758099352051837,0.3693304535637149,0.06911447084233262,0.5,6.443999999999999,-0.4436572762127022,-0.4436572762127022,35.994,0.363780555860306,0.10999999999999999,0.010774653868015618,-0.0045424237353965564,-4.473109243697479,0.9211663066954644,2,0,0,1,0.1857451403887689,0,0.0064794816414686825,0,0.5010799136069114,0.4989200863930886,-92.93189595206896,209.46776021659275,-1042.5665571616296,2349.9367936925096,-0.25942,2.1182,-255.461416,-0.09701,6.911447084233262,True,False,False,False,False,49.892008639308855,False,False,True,False,False,15.226781857451405,True,False,False,False,False,92.11663066954644,False,False,False,False,True,20.950323974082075,False,True,False,False,False,38.8768898488121,False,True,False,False,False,96.97624190064795,False,False,False,False,True,32.69978401727862,13.023758099352051,-1,1,1,-1,-1.817,-0.1460000000000008,0,1,0,8.76699878331614,21.0,-1.2251556883113777,0,-0.8245009573880501,0,0.07218171457108742,0,1.201529285558435,0,0.30526251849796127,-1.097131264730334,0,1,0,0,0,0,0,1,-1.817,2.2539921097125677,8.76699878331614,Old
IFLXCRG IN Equity,34257.602,1018913.0,INVESCO FLEXI CAP FUND - RG,India,Open-End Fund,19.06,1.9,-0.105,4.783,18.092,4.438,85.409,22.754,1.276,18.959,94.255,1.0,0.942,0.0,0.361,1288.0,31.817,0.557,42.31274638633377,10.441663775266116,0,-4.888000000000001,-13.308999999999997,13.654,0.6565874730021598,0.9244060475161987,0.8444924406047516,0.75,8.420999999999998,0.23408407616435464,0.23408407616435464,15.167200000000001,0.5507497109424874,0.05800000000000005,0.0009804757856797588,0.029379186650467227,2.3357894736842106,0.5799136069114471,3,0,0,0,0.028077753779697623,0,0.34557235421166305,0,0.9568034557235421,0.043196544276457916,46.34010383463102,197.9635035152703,187.78396846254927,802.207358738502,1.0583,1.7897999999999998,84.140042,0.524694,84.44924406047517,False,False,False,False,True,88.76889848812095,False,False,False,False,True,91.5766738660907,False,False,False,False,True,57.99136069114471,False,False,True,False,False,58.09935205183585,False,False,True,False,False,4.859611231101512,True,False,False,False,False,77.7537796976242,False,False,False,True,False,87.04103671706264,76.70626349892007,-1,1,1,1,2.339,11.264999999999999,0,1,0,7.849322815801798,18.197,0.7701400794753824,0,1.458445432815957,0,0.9385752415668067,0,0.3596507732184567,0,0.8660196196283446,-0.8256925697426127,1,0,1,0,1,1,0,0,2.339,4.27196935556557,7.849322815801798,Mature
IFO30RG IN Equity,1648.345,338620.5,LIC MF FOCUSED - RG,India,Open-End Fund,21.365,2.52,-0.885,-0.59,12.5,-4.351,40.194,18.072,0.499,16.917,29.049500000000002,1.0,0.972,0.0,0.829,2833.0,-5.875,-0.094,93.06833114323258,7.4075270332200756,1,-0.29500000000000004,-13.09,16.851,0.4168466522678186,0.21382289416846653,0.3023758099352052,0.25,12.795,-0.25719690252408817,-0.25719690252408817,25.375500000000002,0.43787474308927865,0.028000000000000025,0.0029444630109195413,-0.0055565407545329895,-1.7265873015873017,0.9892008639308856,1,0,1,1,0.42332613390928725,0,0.07991360691144708,0,0.5010799136069114,0.4989200863930886,-32.23015012154055,125.31313482098403,-404.94030880420496,1574.4369579500658,-0.23688,2.44944,-73.605867,-0.091368,30.237580993520517,False,True,False,False,False,10.583153347732182,True,False,False,False,False,18.57451403887689,True,False,False,False,False,98.92008639308855,False,False,False,False,True,7.127429805615551,True,False,False,False,False,37.6889848812095,False,True,False,False,False,61.33909287257019,False,False,False,True,False,18.444924406047516,13.326133909287257,-1,-1,1,-1,-0.7375,4.0745000000000005,0,1,0,7.4201742342526344,16.851,-0.3924596621765555,0,-0.7730832458969689,0,-0.6914193600692075,0,1.447077184990929,0,0.9651857988913322,-0.7794911417302957,0,0,1,0,0,0,0,1,-0.7375,3.8880717076534133,7.4201742342526344,Old
IFQUARG IN Equity,7673.797,1048756.0,360 ONE QUANT FUND REG-G,India,Open-End Fund,19.046,1.95,-1.037,-0.043,15.497,-5.049,85.322,22.754,1.206,20.134,96.521,1.0,1.168,0.0,0.974,1366.0,34.342,0.429,44.875164257555845,8.945566817498971,0,-0.9939999999999999,-15.54,20.546,0.3779697624190065,0.34773218142548595,0.2613390928725702,0.25,14.546,-0.25076984205821,-0.25076984205821,30.201,0.4443015204656777,0.16799999999999993,0.0009526023190150854,0.021307241471487413,-2.5892307692307694,0.6490280777537797,2,0,0,0,0.6706263498920086,0,0.3714902807775378,0,0.958963282937365,0.04103671706263501,-45.166166861552306,180.1100423035243,-226.5747043363995,903.5165571616294,0.83655,2.2775999999999996,-101.65656600000001,0.501072,26.13390928725702,False,True,False,False,False,84.7732181425486,False,False,False,False,True,86.28509719222463,False,False,False,False,True,64.90280777537797,False,False,False,True,False,24.406047516198704,False,True,False,False,False,9.287257019438446,True,False,False,False,False,83.69330453563715,False,False,False,False,True,61.317494600431964,70.92872570194385,-1,-1,1,-1,-0.5399999999999999,5.224,0,1,0,9.033027768509664,20.546,-0.4847903732555239,0,1.019680961425397,0,0.7917288810590576,0,0.4473464515872045,0,0.9507584648415431,-0.7907744482291115,0,1,1,0,1,1,0,0,-0.5399999999999999,3.9877203406615167,9.033027768509664,Mature
IHOOPRG IN Equity,23605.656,1971737.0,ICICI HOUSING OPPRTNTIES-RG,India,Open-End Fund,17.05,2.07,-1.786,0.117,13.364,0.649,62.381,22.754,1.077,14.179,28.625,1.0,0.717,0.0,1.035,1226.0,18.483,0.625,40.27595269382392,10.069241623316536,0,-1.903,-13.247,12.715,0.20950323974082075,0.3714902807775378,0.7192224622030238,0.75,11.344000000000001,0.045771916214119475,0.045771916214119475,11.343200000000001,0.7101517466827716,0.28300000000000003,0.0005069099428864567,0.044079272131970326,0.3135265700483092,0.7375809935205183,3,0,0,0,0.714902807775378,1,0.6565874730021598,0,0.43412526997840173,0.5658747300215983,6.534937813532432,142.77177697700517,26.139093298291723,571.0727332457293,1.29375,1.48419,9.202171,0.448125,71.92224622030238,False,False,False,True,False,72.13822894168467,False,False,False,True,False,95.03239740820734,False,False,False,False,True,73.75809935205183,False,False,False,True,False,48.81209503239741,False,False,True,False,False,0.4319654427645789,True,False,False,False,False,31.317494600431967,False,True,False,False,False,72.05183585313176,74.39524838012959,-1,1,1,1,-0.8345,7.006500000000001,0,0,0,6.931272081419591,15.15,0.268935116326083,0,1.6915390582421919,0,0.5211120166947772,0,0.6578160796721989,0,1.0743257474875108,-0.7209337575621104,1,0,0,1,1,1,0,1,-0.8345,21.847457627118644,6.931272081419591,Mature
IIFGRRG IN Equity,74873.125,1750898.0,360 ONE FOCUSED FUND-RG,India,Open-End Fund,45.927,1.79,-2.588,-1.045,8.183,-6.288,56.017,22.754,0.944,12.469,19.415,1.0,0.864,0.0,0.753,3953.0,2.424,0.232,129.86202365308804,11.223550293367975,0,-1.5430000000000001,-9.228,14.471,0.11879049676025918,0.12742980561555076,0.20086393088552915,0.25,7.685,-0.5042906407891572,-0.5042906407891572,18.7035,0.9001163112011237,0.136,0.0005708094877669819,0.018606143220301432,-3.5128491620111735,0.4708423326133909,4,0,0,1,0.30669546436285094,0,0.6047516198704104,0,0.1447084233261339,0.8552915766738661,-70.57368424469783,139.94644860800528,-816.5724047306177,1619.2495729303548,0.41528000000000004,1.54656,-78.405072,0.20044800000000002,20.086393088552914,True,False,False,False,False,60.79913606911447,False,False,False,True,False,67.3866090712743,False,False,False,True,False,47.084233261339094,False,False,True,False,False,73.4341252699784,False,False,False,True,False,44.70842332613391,False,False,True,False,False,13.174946004319654,True,False,False,False,False,44.51403887688985,63.04535637149027,-1,-1,1,-1,-1.8165,0.9474999999999998,0,0,1,6.15183010710363,14.471,-0.6486839993684776,0,0.34439501717586346,0,0.24210393173005407,0,0.16672028080721182,0,0.7095215386169073,-0.917683366735131,0,1,0,0,1,0,0,0,-1.8165,1.9829834605597962,6.15183010710363,Old
IM150RG IN Equity,7820.238,622372.812,IPRU NIFTY MP 150 IND FD -G,India,Open-End Fund,18.365,0.94,-1.771,0.652,14.522,-3.412,76.847,22.754,1.129,19.019,29.888,1.0,0.996,0.0,0.741,1342.0,-6.429,-0.095,44.086727989487514,8.964470267858838,0,-2.423,-13.870000000000001,17.934,0.21274298056155508,0.4924406047516199,0.3693304535637149,0.5,11.447,-0.17939954782060047,-0.17939954782060047,28.528499999999998,0.4713428814945796,0.0040000000000000036,0.0016041764747353143,-0.004995004992378671,-3.629787234042553,0.132829373650108,2,0,0,0,0.29049676025917925,0,0.1587473002159827,0,0.6025917926565875,0.39740820734341253,-30.586772553934352,170.49526002440723,-150.4239159001314,838.485479632063,-0.08929999999999999,0.93624,-64.892828,-0.09462,36.933045356371494,False,True,False,False,False,78.83369330453563,False,False,False,True,False,18.250539956803454,True,False,False,False,False,13.282937365010799,True,False,False,False,False,24.838012958963283,False,True,False,False,False,6.695464362850973,True,False,False,False,False,78.40172786177105,False,False,False,True,False,62.073434125269976,38.790496760259174,-1,1,1,-1,-0.5594999999999999,5.555,0,1,0,8.18813679966328,17.934,-0.26824972277375997,0,-0.7765110933297076,0,0.6301978845005337,0,-1.3241062514615,0,1.0152397916227576,-0.7785693073497271,0,0,1,0,0,0,1,0,-0.5594999999999999,5.574150058616647,8.18813679966328,Mature
INBKIRG IN Equity,6254.794,7352649.0,IPRU NIFTY BANK INDEX FUN-RG,India,Open-End Fund,15.305,0.76,-3.524,-1.591,12.443,6.396,39.043,22.754,0.612,12.205,5.251,1.0,0.996,0.0,0.775,1273.0,-4.178,-0.08,41.81997371879106,8.74110348870561,1,-1.933,-14.033999999999999,6.047,0.047516198704103674,0.07991360691144708,0.8812095032397408,0.5,12.100999999999999,0.5240475215075788,0.5240475215075788,9.764000000000001,0.7161903712858423,0.0040000000000000036,0.00013598690935615773,-0.006554690695162072,8.41578947368421,0.08855291576673865,2,0,0,0,0.3412526997840173,0,0.9719222462203023,1,0.004319654427645789,0.9956803455723542,55.90809791376108,106.68516807965197,267.48055190538764,510.4127792378449,-0.0608,0.75696,78.06318,-0.07968,88.12095032397409,False,False,False,False,True,19.870410367170628,True,False,False,False,False,22.138228941684666,False,True,False,False,False,8.855291576673865,True,False,False,False,False,21.166306695464364,False,True,False,False,False,2.591792656587473,True,False,False,False,False,9.503239740820735,True,False,False,False,False,47.17062634989201,42.840172786177106,-1,-1,1,1,-2.5575,9.4195,0,0,1,7.384666049772777,15.966999999999999,1.0291422747370158,0,-0.7250933818386265,0,-0.45436737810669836,0,-1.639810693588992,0,0.2818590761529785,-1.5579223446809494,1,0,1,0,0,0,1,0,-2.5575,1.908223889931207,7.384666049772777,Mature
INBLCRG IN Equity,1278.501,3934228.0,GROWW LARGE CAP-RG,India,Open-End Fund,42.63,2.46,0.047,1.163,13.317,-1.932,46.696,18.07,0.669,14.761,26.788,1.0,0.669,0.0,0.919,4943.0,-39.079,-0.134,162.3850197109067,7.153443576897537,0,-1.116,-12.154,15.249,0.6954643628509719,0.5961123110151187,0.5075593952483801,0.75,11.038,-0.13088544136576113,-0.13088544136576113,22.1415,0.4846178153276444,0.33099999999999996,0.0002541148822889042,-0.009077975740750643,-0.7853658536585366,0.9697624190064795,1,0,1,1,0.562634989200864,0,0.8671706263498921,1,0.38444924406047515,0.6155507559395248,-13.820452990566041,105.59198063858454,-313.72785808147177,2396.965275952694,-0.32964,1.64574,-28.518251999999997,-0.08964600000000002,50.75593952483801,False,False,True,False,False,26.997840172786177,False,True,False,False,False,12.311015118790497,True,False,False,False,False,96.97624190064795,False,False,False,False,True,6.047516198704104,True,False,False,False,False,49.46004319654428,False,False,True,False,False,37.365010799136066,False,True,False,False,False,36.501079913606915,9.524838012958963,1,1,1,-1,0.605,5.6925,0,0,0,6.898584027417027,15.249,-0.07247686833697899,0,-0.9101971432065189,0,-0.33479248455038835,0,1.3418423709484315,0,1.0346281541747264,-0.7502284077454457,0,0,0,1,0,0,0,1,0.605,7.640269151138717,6.898584027417027,Old
INBVDRG IN Equity,595.874,1845028.0,GROWW VALUE DISCOVERY FND-RG,India,Open-End Fund,26.699,2.3,-1.452,0.056,13.445,0.398,56.394,21.57,0.858,13.906,29.049500000000002,1.0,0.937,0.0,1.047,3634.0,1.757,0.094,119.38239159001314,6.39002923531926,0,-1.508,-13.389000000000001,13.047,0.28293736501079914,0.3650107991360691,0.7019438444924406,0.75,11.881,0.02862073924924493,0.02862073924924493,11.1248,0.45951598092363727,0.06299999999999994,0.0005417035927949088,0.0067596720791315455,0.17304347826086958,0.8855291576673866,1,0,1,1,0.7257019438444925,1,0.6295896328293736,0,0.5010799136069114,0.4989200863930886,2.5432316356570657,88.85974654634964,47.514191852825235,1660.1315374507228,0.21619999999999998,2.1551,5.534588,0.088078,70.19438444924407,False,False,False,True,False,49.46004319654428,False,False,True,False,False,45.78833693304535,False,False,True,False,False,88.55291576673866,False,False,False,False,True,2.591792656587473,True,False,False,False,False,42.76457883369331,False,False,True,False,False,28.509719222462206,False,True,False,False,False,57.753779697624196,35.485961123110144,-1,1,1,1,-0.698,6.9215,0,0,0,6.935558539151695,14.897,0.23573309844525053,0,-0.12864792854208398,0,0.06169268882053391,0,1.0612162001684384,0,1.1073168493116372,-0.699532055548123,1,0,1,0,1,0,0,1,-0.698,34.93969849246231,6.935558539151695,Old
